entry_date,exit_date,stock1,stock2,position,entry_price1,entry_price2,exit_price1,exit_price2,entry_zscore,exit_zscore,hedge_ratio,position_size,gross_pnl,transaction_costs,net_pnl,return_pct,days_held,capital_after
2025-01-14,2025-02-04,HDFCBANK.NS,IDFCFIRSTB.NS,long,812.3198852539062,61.7379264831543,848.9744873046875,61.91733932495117,-2.1489072752136993,-0.39396289590079353,-2.5473224253896665,100,3711.162440609332,134.63045409480867,3576.5319865145234,5.459908377396811,21,1020155.6861044092
2025-03-28,2025-08-05,HDFCBANK.NS,IDFCFIRSTB.NS,short,901.908935546875,54.780696868896484,988.7999877929688,69.33000183105469,2.2497852754681555,0.25609693031041086,-2.5473224253896665,100,-12395.28230500325,157.4558957310678,-12552.738200734317,-16.465526183956474,130,1007602.9479036748
2025-10-23,2025-12-10,HDFCBANK.NS,IDFCFIRSTB.NS,short,1008.7999877929688,78.95999908447266,989.7999877929688,80.31999969482422,2.4173614290029537,0.48396835500258145,-2.5473224253896665,100,1553.5639946707831,159.2862462779396,1394.2777483928435,1.726310401938097,48,1008997.2256520677
2023-06-30,2023-07-05,HDFCBANK.NS,FEDERALBNK.NS,short,828.047119140625,123.7220230102539,814.3712768554688,130.73440551757812,2.766216017267661,-0.18346366988443616,3.394875072906802,100,3748.2004860958937,250.62661823461218,3497.573867861281,2.8023906238670504,5,1003497.5738678613
2023-08-18,2023-11-22,HDFCBANK.NS,FEDERALBNK.NS,long,774.1953125,132.5557861328125,736.1365966796875,143.7215118408203,-2.3505753652050267,-0.4445764559813073,3.394875072906802,100,-7596.4959697342865,244.82588212804185,-7841.321851862329,-6.405232546969715,96,995656.2520159989
2023-12-22,2024-01-17,HDFCBANK.NS,FEDERALBNK.NS,short,813.1788330078125,152.169921875,748.279296875,144.16616821289062,2.163248654683582,-0.36334462129567674,3.394875072906802,100,3772.779233563085,256.7482135324857,3516.0310200305994,2.644076257211534,26,999172.2830360295
2025-05-05,2025-05-22,HDFCBANK.NS,FEDERALBNK.NS,short,955.4847412109375,190.35765075683594,947.1474609375,199.95953369140625,2.9081602707810696,0.4114737009918655,3.394875072906802,100,4093.447330097946,322.77102821589415,3770.676301882052,2.3541343658042053,17,1002942.9593379116
2025-07-31,2025-08-29,HDFCBANK.NS,FEDERALBNK.NS,short,1009.0999755859375,201.21194458007812,951.5999755859375,191.7100067138672,2.7988821688690146,0.3203678473124353,3.394875072906802,100,2524.2107993691243,329.46208892175906,2194.7487104473653,1.2969876318948403,29,1005137.7080483589
2025-10-15,2025-12-10,HDFCBANK.NS,FEDERALBNK.NS,long,978.25,216.3300018310547,989.7999877929688,259.6000061035156,-2.9294045410105856,-1.5953333449476799,3.394875072906802,100,-13534.62711161797,358.3772908178378,-13893.004402435807,-8.11192962042817,56,991244.7036459231
2023-08-08,2023-09-11,ICICIBANK.NS,SBIN.NS,short,956.2261962890625,552.5527954101562,962.4737548828125,570.4859619140625,2.622234509005787,0.23681076961144398,1.7665688332545555,100,2543.261443361534,390.2625218397766,2152.9989215217574,1.1141875548543725,34,1002152.9989215217
2023-12-22,2024-01-10,ICICIBANK.NS,SBIN.NS,long,978.2649536132812,613.9207763671875,977.0350952148438,599.4585571289062,-2.212790544151476,-0.46773756810690936,1.7665688332545555,100,2431.8647367604594,409.88181622975094,2021.9829205307087,0.9802136042928619,19,1004174.9818420524
2024-02-09,2024-03-14,ICICIBANK.NS,SBIN.NS,long,994.4005126953125,699.247802734375,1066.124755859375,714.4813232421875,-3.9085953601130603,-0.46716098922214405,1.7665688332545555,100,4481.3180614216835,455.7975081169086,4025.520553304775,1.8054334300614618,34,1008200.5023953572
2024-09-10,2024-10-11,ICICIBANK.NS,SBIN.NS,short,1227.8260498046875,767.2440795898438,1213.635498046875,784.0074462890625,2.5325443962243175,0.25684645083247604,1.7665688332545555,100,4380.419290906964,518.1854146007811,3862.2338763061834,1.4951264553744605,31,1012062.7362716635
2025-01-10,2025-01-20,ICICIBANK.NS,SBIN.NS,short,1240.2799072265625,728.61962890625,1223.50927734375,763.9110107421875,2.557432353055284,0.25513755663674353,1.7665688332545555,100,7911.528511666564,510.04472952507285,7401.48378214149,2.9284547354392414,10,1019464.2200538049
2025-05-07,2025-05-30,ICICIBANK.NS,SBIN.NS,short,1424.4091796875,760.822998046875,1434.7296142578125,812.2999877929688,2.8398544656062428,-0.2750594647436039,1.7665688332545555,100,8061.721114490105,563.8168831606329,7497.904231329472,2.7083348705018895,23,1026962.1242851344
2025-09-18,2025-12-10,ICICIBANK.NS,SBIN.NS,long,1421.699951171875,854.3499755859375,1363.5999755859375,959.75,-2.251122467634845,-0.8699167548875155,1.7665688332545555,100,-24429.637374008955,599.0032404035779,-25028.640614412532,-8.539376988605902,83,1001933.4836707219
